Word	X.period_P1	X.period_P2
synthesis	-1,2202	1,2202
geospatial	-1,2204	1,2204
pb	-1,2211	1,2211
cyclic	-1,2259	1,2259
fair	-1,2259	1,2259
exergy	-1,2259	1,2259
underscore	-1,2259	1,2259
codcr	-1,2259	1,2259
timescales	-1,2259	1,2259
mollusc	-1,2259	1,2259
mcmc	-1,2259	1,2259
tianjin	-1,2259	1,2259
ungauged	-1,2261	1,2261
sic	-1,2261	1,2261
oppose	-1,2261	1,2261
degree	-1,2278	1,2278
tissue	-1,2285	1,2285
effectively	-1,2302	1,2302
article	-1,2319	1,2319
intensify	-1,2335	1,2335
dual	-1,2347	1,2347
implication	-1,2351	1,2351
contributor	-1,2359	1,2359
hourly	-1,2375	1,2375
review	-1,2382	1,2382
load	-1,2428	1,2428
sparse	-1,2437	1,2437
confound	-1,2437	1,2437
pcr	-1,2437	1,2437
distance	-1,2618	1,2618
superiority	-1,2708	1,2708
flowpaths	-1,2708	1,2708
amenity	-1,2708	1,2708
successional	-1,2708	1,2708
totally	-1,2708	1,2708
spicatum	-1,2708	1,2708
cyprinid	-1,2708	1,2708
biofouling	-1,2708	1,2708
coat	-1,2724	1,2724
augment	-1,2724	1,2724
korean	-1,2724	1,2724
trig	-1,2724	1,2724
qual2k	-1,2726	1,2726
northeast	-1,2769	1,2769
bmps	-1,2775	1,2775
signal	-1,2779	1,2779
constitute	-1,2808	1,2808
ordinary	-1,2819	1,2819
argentina	-1,2819	1,2819
saginaw	-1,2819	1,2819
mar	-1,2819	1,2819
know	-1,2819	1,2819
representative	-1,283	1,283
dominate	-1,2853	1,2853
retrospective	-1,2896	1,2896
acknowledge	-1,2896	1,2896
mib	-1,2896	1,2896
aqua	-1,2896	1,2896
sharp	-1,2896	1,2896
conductivity	-1,2926	1,2926
storage	-1,2926	1,2926
ecological	-1,2933	1,2933
ecology	-1,2951	1,2951
skew	-1,2981	1,2981
maturity	-1,2981	1,2981
berlin	-1,2981	1,2981
powder	-1,2981	1,2981
vulgaris	-1,2981	1,2981
leverage	-1,2981	1,2981
psii	-1,2981	1,2981
ecotoxicology	-1,2981	1,2981
wasp7	-1,2981	1,2981
colt	-1,2981	1,2981
finfish	-1,2981	1,2981
comet	-1,2981	1,2981
isa	-1,2981	1,2981
mse	-1,2981	1,2981
spartina	-1,2981	1,2981
interview	-1,2981	1,2981
inexact	-1,2981	1,2981
wiener	-1,2981	1,2981
intuitive	-1,2981	1,2981
lbs	-1,2981	1,2981
ldc	-1,2981	1,2981
3s	-1,2981	1,2981
joseph	-1,2981	1,2981
repair	-1,2981	1,2981
disparate	-1,2981	1,2981
dtn	-1,2981	1,2981
nonalgal	-1,2981	1,2981
commonly	-1,3034	1,3034
prediction	-1,304	1,304
hydrochemistry	-1,3041	1,3041
zeolite	-1,3041	1,3041
posterior	-1,3041	1,3041
black	-1,3042	1,3042
sustain	-1,3044	1,3044
rotorua	-1,3055	1,3055
om	-1,3055	1,3055
hydrodynamics	-1,3077	1,3077
subsequently	-1,3129	1,3129
spp	-1,3141	1,3141
npp	-1,3235	1,3235
loire	-1,3259	1,3259
revenue	-1,3259	1,3259
further	-1,3263	1,3263
mobilization	-1,3264	1,3264
persist	-1,3333	1,3333
reactor	-1,3347	1,3347
operational	-1,3347	1,3347
author	-1,3372	1,3372
standardize	-1,3388	1,3388
jiaozhou	-1,3388	1,3388
side	-1,3406	1,3406
antecedent	-1,3406	1,3406
satisfactorily	-1,3415	1,3415
income	-1,3431	1,3431
qualitative	-1,3431	1,3431
thames	-1,3561	1,3561
basin	-1,3643	1,3643
watercourse	-1,3666	1,3666
crude	-1,3672	1,3672
setback	-1,3672	1,3672
bythotrephes	-1,3672	1,3672
debate	-1,3672	1,3672
comply	-1,3704	1,3704
hco3	-1,3704	1,3704
investigate	-1,3706	1,3706
profit	-1,3707	1,3707
decade	-1,3738	1,3738
composition	-1,3752	1,3752
exclusion	-1,377	1,377
policymakers	-1,3783	1,3783
socially	-1,3783	1,3783
discovery	-1,3783	1,3783
hm	-1,3783	1,3783
neuron	-1,3783	1,3783
disentangle	-1,3783	1,3783
ia	-1,3783	1,3783
resilient	-1,3783	1,3783
subside	-1,3783	1,3783
tegel	-1,3783	1,3783
colloid	-1,3783	1,3783
resampling	-1,3783	1,3783
cohesive	-1,3783	1,3783
trihalomethanes	-1,3783	1,3783
physiography	-1,3783	1,3783
mild	-1,3783	1,3783
aster	-1,3783	1,3783
wash	-1,3795	1,3795
obvious	-1,3795	1,3795
parameterization	-1,3867	1,3867
explanatory	-1,3867	1,3867
passage	-1,3884	1,3884
convergence	-1,3884	1,3884
freundlich	-1,3884	1,3884
gwlf	-1,3884	1,3884
stimulate	-1,3914	1,3914
efficacy	-1,3914	1,3914
prioritize	-1,3935	1,3935
society	-1,3935	1,3935
class	-1,396	1,396
streambank	-1,3961	1,3961
physiological	-1,4025	1,4025
choose	-1,4046	1,4046
sustainable	-1,4109	1,4109
public	-1,4131	1,4131
influent	-1,4133	1,4133
shannon	-1,4194	1,4194
national	-1,4236	1,4236
popular	-1,4239	1,4239
wepp	-1,4239	1,4239
disc	-1,4239	1,4239
tributary	-1,4261	1,4261
baseline	-1,4262	1,4262
climatic	-1,4266	1,4266
exert	-1,4271	1,4271
permeable	-1,4271	1,4271
grand	-1,4318	1,4318
implementation	-1,4341	1,4341
quantity	-1,4341	1,4341
variation	-1,4364	1,4364
correction	-1,4394	1,4394
stepwise	-1,4402	1,4402
toxicity	-1,4451	1,4451
heterotrophic	-1,4465	1,4465
metabolism	-1,4489	1,4489
restore	-1,4499	1,4499
safety	-1,4533	1,4533
ps	-1,4536	1,4536
liquor	-1,4626	1,4626
rc	-1,4626	1,4626
thaw	-1,4626	1,4626
downscaling	-1,4626	1,4626
india	-1,4629	1,4629
similarly	-1,4634	1,4634
bracket	-1,4643	1,4643
continent	-1,4643	1,4643
humidity	-1,4643	1,4643
bream	-1,4643	1,4643
fat	-1,4643	1,4643
passive	-1,4669	1,4669
wep	-1,471	1,471
lot	-1,479	1,479
precipitation	-1,4797	1,4797
demonstrate	-1,4805	1,4805
elucidate	-1,4812	1,4812
economy	-1,4812	1,4812
microalgae	-1,4812	1,4812
phycocyanin	-1,4812	1,4812
age	-1,4815	1,4815
maintenance	-1,4853	1,4853
mc	-1,4854	1,4854
renewable	-1,4854	1,4854
cotton	-1,487	1,487
nox	-1,4896	1,4896
humic	-1,4994	1,4994
estimation	-1,5005	1,5005
delay	-1,5058	1,5058
gypsum	-1,5112	1,5112
orchard	-1,5142	1,5142
escherichia	-1,5186	1,5186
reclaim	-1,5191	1,5191
sequester	-1,5203	1,5203
abrupt	-1,5203	1,5203
bass	-1,5203	1,5203
prevalence	-1,5203	1,5203
norm	-1,5266	1,5266
limnoperna	-1,5266	1,5266
bog	-1,5266	1,5266
dimensionality	-1,5266	1,5266
arab	-1,5266	1,5266
ed	-1,5266	1,5266
sondes	-1,5266	1,5266
cement	-1,5266	1,5266
polarization	-1,5266	1,5266
sufi	-1,5266	1,5266
mae	-1,5266	1,5266
taizi	-1,5266	1,5266
wsm	-1,5266	1,5266
brittany	-1,5266	1,5266
freshwater	-1,5338	1,5338
heterogeneity	-1,5365	1,5365
disturb	-1,5397	1,5397
silage	-1,5397	1,5397
urea	-1,5464	1,5464
inherent	-1,5504	1,5504
predictor	-1,5508	1,5508
inactivation	-1,5526	1,5526
pcs	-1,5526	1,5526
owner	-1,5526	1,5526
amplify	-1,5526	1,5526
resistant	-1,5526	1,5526
substitution	-1,5571	1,5571
cb	-1,5571	1,5571
orthogonal	-1,5571	1,5571
reduction	-1,5597	1,5597
invest	-1,562	1,562
topic	-1,562	1,562
nir	-1,562	1,562
support	-1,5665	1,5665
tourism	-1,5687	1,5687
tile	-1,5791	1,5791
artificial	-1,5812	1,5812
coral	-1,5821	1,5821
hot	-1,5821	1,5821
economic	-1,5892	1,5892
chao	-1,5901	1,5901
lca	-1,5901	1,5901
radial	-1,5901	1,5901
2050s	-1,5901	1,5901
hj	-1,5901	1,5901
nf	-1,5901	1,5901
journal	-1,5901	1,5901
arima	-1,5901	1,5901
gam	-1,5901	1,5901
warmf	-1,5901	1,5901
contiguous	-1,5901	1,5901
monomictic	-1,5901	1,5901
planting	-1,5901	1,5901
francisco	-1,5901	1,5901
tunnel	-1,5901	1,5901
nirs	-1,5901	1,5901
institution	-1,5901	1,5901
hyporheic	-1,5996	1,5996
sensitive	-1,6037	1,6037
real	-1,6042	1,6042
heavy	-1,6049	1,6049
possess	-1,6154	1,6154
embayment	-1,6156	1,6156
horizontal	-1,6183	1,6183
productive	-1,6183	1,6183
batch	-1,619	1,619
cd	-1,6199	1,6199
stoichiometry	-1,6327	1,6327
increasingly	-1,6346	1,6346
midwest	-1,6409	1,6409
societal	-1,642	1,642
mogan	-1,642	1,642
excitation	-1,642	1,642
electric	-1,642	1,642
gaussian	-1,642	1,642
language	-1,642	1,642
karstic	-1,642	1,642
physic	-1,642	1,642
frontier	-1,642	1,642
shift	-1,6461	1,6461
zealand	-1,6474	1,6474
microcystis	-1,6505	1,6505
ecm	-1,6507	1,6507
panel	-1,6507	1,6507
pclake	-1,6507	1,6507
urgent	-1,6507	1,6507
ca2	-1,6559	1,6559
globally	-1,6559	1,6559
elcom	-1,6561	1,6561
prone	-1,6561	1,6561
tdn	-1,6563	1,6563
wastewater	-1,6571	1,6571
no2	-1,6581	1,6581
stripe	-1,6645	1,6645
hydrilla	-1,6645	1,6645
bathymetric	-1,6645	1,6645
hydroponic	-1,6645	1,6645
channelize	-1,6645	1,6645
nrmse	-1,6645	1,6645
path	-1,6647	1,6647
highly	-1,6657	1,6657
cause	-1,6667	1,6667
multidimensional	-1,6754	1,6754
polder	-1,6754	1,6754
nakdong	-1,6754	1,6754
bank	-1,6816	1,6816
monsoon	-1,6832	1,6832
joint	-1,6877	1,6877
quick	-1,6877	1,6877
intensity	-1,6938	1,6938
capacity	-1,698	1,698
strong	-1,699	1,699
jersey	-1,7006	1,7006
submerge	-1,7043	1,7043
unique	-1,7065	1,7065
interpolation	-1,7065	1,7065
roughly	-1,7065	1,7065
healthy	-1,7065	1,7065
particle	-1,7081	1,7081
microorganism	-1,7152	1,7152
threshold	-1,7184	1,7184
hardness	-1,7216	1,7216
hampshire	-1,7317	1,7317
confluence	-1,7317	1,7317
bio	-1,7331	1,7331
absorption	-1,7339	1,7339
february	-1,7359	1,7359
analyze	-1,74	1,74
demand	-1,7435	1,7435
broadly	-1,7435	1,7435
doi	-1,7435	1,7435
pareto	-1,7443	1,7443
mykiss	-1,7443	1,7443
enso	-1,7443	1,7443
diagram	-1,7443	1,7443
wqt	-1,7443	1,7443
deduce	-1,7443	1,7443
tau	-1,7443	1,7443
ebb	-1,7443	1,7443
recharge	-1,7452	1,7452
wfd	-1,7463	1,7463
dna	-1,7478	1,7478
indiana	-1,7478	1,7478
nest	-1,7478	1,7478
specifically	-1,7479	1,7479
permanganate	-1,7491	1,7491
achieve	-1,7557	1,7557
wen	-1,7615	1,7615
shredder	-1,7615	1,7615
natans	-1,7615	1,7615
halt	-1,7615	1,7615
intracellular	-1,7615	1,7615
oat	-1,7615	1,7615
erosivity	-1,7615	1,7615
comp	-1,7615	1,7615
male	-1,7615	1,7615
australis	-1,7688	1,7688
rapid	-1,7705	1,7705
current	-1,7755	1,7755
meteorological	-1,7771	1,7771
scientific	-1,7783	1,7783
ann	-1,7808	1,7808
life	-1,7884	1,7884
lab	-1,7926	1,7926
forecast	-1,7941	1,7941
seawater	-1,7963	1,7963
suffer	-1,797	1,797
slightly	-1,7995	1,7995
inhibition	-1,8024	1,8024
segment	-1,8048	1,8048
peer	-1,8082	1,8082
seldom	-1,8082	1,8082
rrna	-1,8082	1,8082
glm	-1,8082	1,8082
hinder	-1,8213	1,8213
exhibit	-1,8258	1,8258
multilevel	-1,8271	1,8271
weakness	-1,8271	1,8271
crown	-1,8279	1,8279
contribution	-1,8292	1,8292
shellfish	-1,8296	1,8296
arid	-1,8308	1,8308
robust	-1,8311	1,8311
opportunity	-1,8311	1,8311
chain	-1,8312	1,8312
dsi	-1,8355	1,8355
usepa	-1,8355	1,8355
interplay	-1,8355	1,8355
cod	-1,8411	1,8411
exacerbate	-1,8471	1,8471
direction	-1,8534	1,8534
recreation	-1,8534	1,8534
taxa	-1,8579	1,8579
distinct	-1,8585	1,8585
winnipeg	-1,8613	1,8613
pulse	-1,8615	1,8615
agri	-1,8629	1,8629
protect	-1,8646	1,8646
en	-1,8707	1,8707
furnace	-1,8707	1,8707
maximization	-1,8707	1,8707
sst	-1,8707	1,8707
thermal	-1,8761	1,8761
helpful	-1,8839	1,8839
spectrometer	-1,8866	1,8866
er	-1,8946	1,8946
phosphorous	-1,9002	1,9002
continental	-1,9087	1,9087
manage	-1,9089	1,9089
vibrio	-1,9108	1,9108
mainstream	-1,9115	1,9115
intrusion	-1,9115	1,9115
credibility	-1,9115	1,9115
imperviousness	-1,9115	1,9115
geographically	-1,9115	1,9115
diversity	-1,918	1,918
chlorination	-1,9268	1,9268
african	-1,9268	1,9268
save	-1,929	1,929
tss	-1,9321	1,9321
body	-1,9343	1,9343
simcoe	-1,9358	1,9358
unsupervised	-1,9416	1,9416
maine	-1,9416	1,9416
genu	-1,9416	1,9416
simultaneously	-1,9445	1,9445
lawn	-1,95	1,95
wet	-1,9581	1,9581
finally	-1,9725	1,9725
genus	-1,9745	1,9745
trait	-1,9759	1,9759
urbanization	-1,9821	1,9821
efficient	-1,9899	1,9899
glyphosate	-1,9969	1,9969
litopenaeus	-2,0001	2,0001
fo	-2,0018	2,0018
athabasca	-2,0018	2,0018
vineyard	-2,0018	2,0018
variant	-2,0018	2,0018
charophytes	-2,0018	2,0018
sprawl	-2,0018	2,0018
olive	-2,0018	2,0018
lithology	-2,0018	2,0018
noctiluca	-2,0018	2,0018
16s	-2,0018	2,0018
rrs	-2,0018	2,0018
shape	-2,0144	2,0144
farmland	-2,0144	2,0144
barnyard	-2,0147	2,0147
bc	-2,0147	2,0147
gi	-2,0147	2,0147
fungicide	-2,0147	2,0147
amphibian	-2,0147	2,0147
brackishwater	-2,0147	2,0147
ultra	-2,0147	2,0147
orientation	-2,0147	2,0147
emergy	-2,0147	2,0147
pampean	-2,0147	2,0147
functionality	-2,0174	2,0174
motivate	-2,0174	2,0174
evolutionary	-2,0175	2,0175
canadensis	-2,0318	2,0318
dianshan	-2,0318	2,0318
snowpack	-2,0318	2,0318
gm	-2,0318	2,0318
trail	-2,0318	2,0318
floristic	-2,0318	2,0318
sorbent	-2,0318	2,0318
bioreactor	-2,0369	2,0369
reference	-2,0406	2,0406
outbreak	-2,044	2,044
karst	-2,0474	2,0474
cladophora	-2,055	2,055
lead	-2,0566	2,0566
evidence	-2,0642	2,0642
choice	-2,0646	2,0646
additive	-2,0648	2,0648
agriculture	-2,066	2,066
outcome	-2,0663	2,0663
color	-2,0666	2,0666
sequence	-2,0743	2,0743
temperate	-2,0799	2,0799
violate	-2,0822	2,0822
deciduous	-2,0822	2,0822
cyclone	-2,0822	2,0822
couple	-2,0873	2,0873
spectroradiometer	-2,0891	2,0891
microbe	-2,0891	2,0891
champlain	-2,0963	2,0963
bpnn	-2,0963	2,0963
stack	-2,0963	2,0963
burden	-2,0963	2,0963
financial	-2,1077	2,1077
vannamei	-2,1077	2,1077
platform	-2,108	2,108
intake	-2,1122	2,1122
biofilters	-2,1122	2,1122
yangtze	-2,1145	2,1145
potential	-2,1227	2,1227
degrade	-2,1244	2,1244
mg2	-2,1344	2,1344
integrate	-2,1403	2,1403
weaken	-2,144	2,144
lakeshore	-2,144	2,144
relevance	-2,1542	2,1542
naturally	-2,161	2,161
tree	-2,161	2,161
human	-2,1706	2,1706
belief	-2,1771	2,1771
viability	-2,1771	2,1771
bacterioplankton	-2,1771	2,1771
shanghai	-2,1771	2,1771
susceptibility	-2,1778	2,1778
bridge	-2,1778	2,1778
right	-2,1778	2,1778
total	-2,179	2,179
contribute	-2,1816	2,1816
traditional	-2,1835	2,1835
canal	-2,1953	2,1953
belong	-2,1973	2,1973
ohio	-2,2075	2,2075
credit	-2,2101	2,2101
pathogen	-2,2114	2,2114
loess	-2,2126	2,2126
dn	-2,2126	2,2126
apsim	-2,2126	2,2126
adjust	-2,213	2,213
transition	-2,2138	2,2138
expand	-2,2138	2,2138
issue	-2,2297	2,2297
scheme	-2,2438	2,2438
recreational	-2,2447	2,2447
spot	-2,2449	2,2449
po43	-2,2449	2,2449
subtropical	-2,2456	2,2456
winter	-2,2467	2,2467
indonesia	-2,2468	2,2468
caspian	-2,2468	2,2468
ept	-2,2468	2,2468
pac	-2,2468	2,2468
pss	-2,2468	2,2468
daning	-2,2468	2,2468
ncp	-2,2468	2,2468
caribbean	-2,2468	2,2468
seek	-2,2477	2,2477
payment	-2,2566	2,2566
formation	-2,2572	2,2572
potomac	-2,2592	2,2592
hf	-2,2603	2,2603
neuro	-2,2603	2,2603
sn	-2,2603	2,2603
dems	-2,2603	2,2603
umrb	-2,2603	2,2603
sestonic	-2,2603	2,2603
bbn	-2,2603	2,2603
groundwater	-2,265	2,265
absolute	-2,2676	2,2676
bias	-2,2684	2,2684
electrical	-2,2768	2,2768
puget	-2,2834	2,2834
smolt	-2,2834	2,2834
crystallization	-2,2834	2,2834
aa	-2,2834	2,2834
gw	-2,2834	2,2834
governmental	-2,2834	2,2834
yunnan	-2,2834	2,2834
rusle	-2,2834	2,2834
para	-2,2834	2,2834
subsidence	-2,2834	2,2834
unplanted	-2,2834	2,2834
buff	-2,2834	2,2834
metre	-2,2834	2,2834
pn	-2,2857	2,2857
ibi	-2,2857	2,2857
gcm	-2,2857	2,2857
tsi	-2,2865	2,2865
compromise	-2,2873	2,2873
water	-2,2923	2,2923
chip	-2,2986	2,2986
scum	-2,2986	2,2986
horse	-2,2986	2,2986
interconnect	-2,2986	2,2986
b1	-2,2986	2,2986
livelihood	-2,2986	2,2986
counter	-2,2986	2,2986
alongside	-2,2986	2,2986
placement	-2,2999	2,2999
continuum	-2,3136	2,3136
ion	-2,3246	2,3246
retrieve	-2,3292	2,3292
tradeoff	-2,3319	2,3319
list	-2,3344	2,3344
foundation	-2,3419	2,3419
adsorbent	-2,3419	2,3419
unclear	-2,3422	2,3422
topsoil	-2,3457	2,3457
lr	-2,3511	2,3511
quantile	-2,3511	2,3511
mow	-2,3511	2,3511
outperform	-2,3617	2,3617
geotextile	-2,3617	2,3617
pretreatment	-2,3617	2,3617
perception	-2,3617	2,3617
mine	-2,3854	2,3854
reduce	-2,3981	2,3981
ice	-2,4031	2,4031
beaver	-2,4123	2,4123
chloramine	-2,4123	2,4123
spatio	-2,4126	2,4126
propagation	-2,4126	2,4126
remediation	-2,4283	2,4283
implement	-2,4312	2,4312
speed	-2,4334	2,4334
intermittent	-2,4345	2,4345
oligotrophication	-2,4397	2,4397
pom	-2,4397	2,4397
thickness	-2,4397	2,4397
vital	-2,442	2,442
ssc	-2,442	2,442
alteration	-2,4544	2,4544
genetic	-2,4576	2,4576
grade	-2,4611	2,4611
nh4	-2,4632	2,4632
hay	-2,4636	2,4636
causal	-2,4636	2,4636
reforestation	-2,4793	2,4793
rural	-2,4903	2,4903
pyrolysis	-2,4932	2,4932
kaoping	-2,4932	2,4932
remediate	-2,4932	2,4932
comprehensively	-2,4932	2,4932
laser	-2,4932	2,4932
virgatum	-2,4932	2,4932
waterborne	-2,4932	2,4932
offsite	-2,4958	2,4958
topographical	-2,4958	2,4958
observatory	-2,4958	2,4958
hydrogeochemical	-2,4958	2,4958
dongting	-2,4958	2,4958
fortunei	-2,4958	2,4958
suburban	-2,5082	2,5082
overcome	-2,5082	2,5082
pavement	-2,5098	2,5098
trp	-2,5098	2,5098
hypoxia	-2,5136	2,5136
landsat	-2,5137	2,5137
mp	-2,5146	2,5146
mike	-2,5146	2,5146
pay	-2,5162	2,5162
lactate	-2,5194	2,5194
electricity	-2,5194	2,5194
csa	-2,5194	2,5194
mode	-2,53	2,53
publish	-2,5303	2,5303
circulation	-2,5333	2,5333
retrieval	-2,5347	2,5347
rmse	-2,5425	2,5425
microbial	-2,5471	2,5471
markov	-2,5516	2,5516
complex	-2,5521	2,5521
mf	-2,5552	2,5552
datong	-2,5552	2,5552
hico	-2,5552	2,5552
attitude	-2,5552	2,5552
ctd	-2,5552	2,5552
cyanotoxins	-2,5552	2,5552
provide	-2,5602	2,5602
few	-2,5644	2,5644
indicator	-2,5704	2,5704
network	-2,5739	2,5739
diverse	-2,574	2,574
classify	-2,5766	2,5766
maker	-2,5779	2,5779
observational	-2,5791	2,5791
residence	-2,5829	2,5829
waterbodies	-2,5907	2,5907
socioeconomic	-2,594	2,594
anomaly	-2,594	2,594
microscopy	-2,5998	2,5998
cap	-2,6009	2,6009
warn	-2,6009	2,6009
ideal	-2,6009	2,6009
linear	-2,609	2,609
situ	-2,6104	2,6104
oacs	-2,6161	2,6161
characterise	-2,6161	2,6161
sem	-2,624	2,624
variability	-2,6282	2,6282
presence	-2,6286	2,6286
deterioration	-2,6301	2,6301
na	-2,6305	2,6305
roof	-2,6357	2,6357
drink	-2,6687	2,6687
hotspots	-2,6769	2,6769
willingness	-2,6769	2,6769
fluid	-2,6784	2,6784
proliferation	-2,6784	2,6784
play	-2,6848	2,6848
plateau	-2,687	2,687
relevant	-2,6894	2,6894
hype	-2,73	2,73
chart	-2,73	2,73
tailwater	-2,73	2,73
id	-2,73	2,73
pe	-2,73	2,73
rf	-2,73	2,73
sc	-2,73	2,73
advisory	-2,73	2,73
cal	-2,73	2,73
denitrify	-2,7331	2,7331
gpp	-2,7426	2,7426
saint	-2,7442	2,7442
jamaica	-2,7442	2,7442
panicum	-2,7442	2,7442
exogenous	-2,7442	2,7442
ozonation	-2,7442	2,7442
asr	-2,7442	2,7442
yarra	-2,7442	2,7442
participatory	-2,7484	2,7484
jiangsu	-2,7484	2,7484
impede	-2,7484	2,7484
susquehanna	-2,7484	2,7484
selenium	-2,7484	2,7484
tin	-2,7484	2,7484
impairment	-2,7531	2,7531
ecoregions	-2,7629	2,7629
aqueous	-2,763	2,763
cl	-2,7694	2,7694
2000s	-2,7778	2,7778
korea	-2,7817	2,7817
negative	-2,7817	2,7817
biofilm	-2,7824	2,7824
adaptation	-2,7858	2,7858
pattern	-2,7887	2,7887
valuation	-2,7905	2,7905
rainwater	-2,7905	2,7905
essential	-2,7916	2,7916
nitrous	-2,8098	2,8098
region	-2,8156	2,8156
ce	-2,8182	2,8182
cluster	-2,8183	2,8183
eco	-2,8273	2,8273
improvement	-2,8288	2,8288
ecosim	-2,8296	2,8296
stewardship	-2,8296	2,8296
feedstocks	-2,8296	2,8296
focal	-2,8296	2,8296
wadeable	-2,8296	2,8296
c3	-2,8296	2,8296
hssf	-2,8296	2,8296
turbine	-2,8296	2,8296
macronutrient	-2,8296	2,8296
category	-2,8502	2,8502
din	-2,8651	2,8651
seasonal	-2,8708	2,8708
result	-2,8741	2,8741
important	-2,8829	2,8829
outlier	-2,884	2,884
decrease	-2,9212	2,9212
langmuir	-2,928	2,928
allocate	-2,928	2,928
porous	-2,9321	2,9321
shell	-2,9321	2,9321
membrane	-2,9332	2,9332
nap	-2,9352	2,9352
marginal	-2,9355	2,9355
toxin	-2,9404	2,9404
environment	-2,9409	2,9409
carbon	-2,957	2,957
incremental	-2,9703	2,9703
hsa	-2,9703	2,9703
antibiotic	-2,9703	2,9703
phytoremediation	-2,9703	2,9703
macroinvertebrate	-2,9856	2,9856
newly	-2,9936	2,9936
buoy	-2,9967	2,9967
hydrologic	-2,9975	2,9975
stressors	-2,998	2,998
qpcr	-3,0041	3,0041
cis	-3,0041	3,0041
anti	-3,0041	3,0041
pharmaceutical	-3,0041	3,0041
imta	-3,0041	3,0041
vbs	-3,0041	3,0041
provision	-3,0109	3,0109
ns	-3,0154	3,0154
technical	-3,0219	3,0219
midwestern	-3,0301	3,0301
turbidity	-3,0343	3,0343
bootstrap	-3,0349	3,0349
backwater	-3,0349	3,0349
floodplain	-3,0484	3,0484
aeruginosa	-3,0495	3,0495
ofts	-3,0662	3,0662
wildcat	-3,0662	3,0662
denitrifier	-3,0662	3,0662
dfa	-3,0662	3,0662
spiny	-3,0662	3,0662
sock	-3,0662	3,0662
bre	-3,0662	3,0662
greenwood	-3,0662	3,0662
bengal	-3,0662	3,0662
gep	-3,0662	3,0662
mape	-3,0662	3,0662
bofs	-3,0662	3,0662
gull	-3,0662	3,0662
apa	-3,0662	3,0662
behalf	-3,0662	3,0662
bhs	-3,0662	3,0662
inflata	-3,0662	3,0662
thi	-3,0662	3,0662
wsom	-3,0662	3,0662
lmb	-3,0662	3,0662
minho	-3,0662	3,0662
rui	-3,0662	3,0662
ecs	-3,0662	3,0662
zhalong	-3,0662	3,0662
ebinur	-3,0662	3,0662
zaozhuang	-3,0662	3,0662
eisa	-3,0662	3,0662
klasztorne	-3,0662	3,0662
k2s2o8	-3,0662	3,0662
appp	-3,0662	3,0662
fme	-3,0662	3,0662
lobster	-3,0662	3,0662
td	-3,0662	3,0662
lcmcs	-3,0662	3,0662
caa	-3,0662	3,0662
loc	-3,0662	3,0662
bcp	-3,0662	3,0662
fluorometric	-3,0662	3,0662
chute	-3,0662	3,0662
gdp	-3,0662	3,0662
nle	-3,0662	3,0662
anps	-3,0662	3,0662
2080s	-3,0662	3,0662
woodchip	-3,0662	3,0662
floodgate	-3,0662	3,0662
tadpole	-3,0662	3,0662
mof	-3,0662	3,0662
jzb	-3,0662	3,0662
vrn	-3,0662	3,0662
niyang	-3,0662	3,0662
donax	-3,0662	3,0662
positive	-3,0684	3,0684
hg	-3,0736	3,0736
province	-3,0788	3,0788
kendall	-3,0829	3,0829
spatially	-3,0986	3,0986
chloramination	-3,1062	3,1062
riverbank	-3,1062	3,1062
sf	-3,1062	3,1062
siar	-3,1062	3,1062
sdd	-3,1062	3,1062
angler	-3,1062	3,1062
agronomic	-3,1171	3,1171
rise	-3,1173	3,1173
drawdown	-3,1378	3,1378
abundance	-3,1382	3,1382
criterion	-3,1486	3,1486
chinese	-3,1597	3,1597
activity	-3,1849	3,1849
ocean	-3,1911	3,1911
mat	-3,1979	3,1979
hangzhou	-3,2044	3,2044
capture	-3,2071	3,2071
blood	-3,2138	3,2138
hydrate	-3,2138	3,2138
reedy	-3,2138	3,2138
saltwater	-3,2138	3,2138
adoption	-3,2301	3,2301
similarity	-3,2457	3,2457
synthetic	-3,2472	3,2472
strengthen	-3,2495	3,2495
dust	-3,2495	3,2495
policy	-3,2526	3,2526
ch4	-3,2619	3,2619
fragmentation	-3,2627	3,2627
reconnection	-3,2627	3,2627
carcinogenic	-3,2627	3,2627
cw	-3,267	3,267
local	-3,2702	3,2702
datasets	-3,275	3,275
constrain	-3,2783	3,2783
miyun	-3,2887	3,2887
gcms	-3,2909	3,2909
coal	-3,2909	3,2909
minerogenic	-3,2909	3,2909
perform	-3,3156	3,3156
w2	-3,3314	3,3314
peat	-3,3417	3,3417
stable	-3,3425	3,3425
disease	-3,3546	3,3546
ombr	-3,3728	3,3728
nipponense	-3,3728	3,3728
wei	-3,3728	3,3728
hydroclimatic	-3,3728	3,3728
parvum	-3,3728	3,3728
conowingo	-3,3728	3,3728
c2	-3,3728	3,3728
c1	-3,3728	3,3728
struvite	-3,3728	3,3728
cbz	-3,3728	3,3728
ulansuhai	-3,3728	3,3728
bnt	-3,3728	3,3728
patos	-3,3728	3,3728
antonio	-3,3728	3,3728
kyr	-3,3728	3,3728
cytotoxicity	-3,3728	3,3728
fluorescent	-3,3728	3,3728
sts	-3,3728	3,3728
pav	-3,3728	3,3728
hooghly	-3,3728	3,3728
qiandaohu	-3,3728	3,3728
ecopath	-3,3847	3,3847
h2o	-3,3847	3,3847
covariates	-3,3847	3,3847
